Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
DPP7	0	0	0	0	1	0	0	0	0	1	1	1
DPY19L1	0	0	0	0	1	0	0	0	0	1	1	1
DROSHA	0	0	0	0	1	0	0	0	0	1	1	1
DRP2	0	0	0	0	1	0	0	0	0	1	1	1
DSCC1	0	0	0	0	1	0	0	0	0	1	1	1
DSE	0	0	0	0	1	0	0	0	0	1	1	1
DSTYK	0	0	0	0	1	0	0	0	0	1	1	1
DTD2	0	0	0	0	1	0	0	0	0	1	1	1
DTX1	1	0	0	0	0	0	0	0	0	1	1	1
DTX2P1-UPK3BP1-PMS2P11	0	0	0	0	0	0	0	1	0	1	1	1
DTX3L	0	0	0	0	1	0	0	0	0	1	1	1
DTX4	0	0	0	0	1	0	0	0	0	1	1	1
DUSP11	0	0	0	0	1	0	0	0	0	1	1	1
DUSP12	0	0	0	0	1	0	0	0	0	1	1	1
DYNC1H1	0	0	0	0	0	0	0	1	0	1	1	1
DYNC1I1	0	0	0	0	1	0	0	0	0	1	1	1
DYNC2I2	0	0	0	0	1	0	0	0	0	1	1	1
DYNLRB1	0	0	0	0	0	0	0	1	0	1	1	1
DYNLT5	0	0	0	0	1	0	0	0	0	1	1	1
DYSF	0	0	0	0	1	0	0	0	0	1	1	1
E2F2	0	0	0	0	1	0	0	0	0	1	1	1
E2F4	0	0	0	1	0	0	0	0	0	1	1	1
E2F7	0	0	0	0	1	0	0	0	0	1	1	1
E4F1	0	0	0	0	1	0	0	0	0	1	1	1
EAF2	0	0	0	0	1	0	0	0	0	1	1	1
EARS2	0	0	0	0	1	0	0	0	0	1	1	1
EBAG9	0	0	0	0	1	0	0	0	0	1	1	1
EBF4	0	0	0	0	1	0	0	0	0	1	1	1
EBNA1BP2	0	0	0	0	1	0	0	0	0	1	1	1
ECH1	0	0	0	0	1	0	0	0	0	1	1	1
ECM1P2	0	0	0	0	0	0	0	1	0	1	1	1
ECM2	0	0	0	0	1	0	0	0	0	1	1	1
ECT2	0	0	0	0	1	0	0	0	0	1	1	1
EDEM3	0	0	0	0	1	0	0	0	0	1	1	1
EEA1	0	0	0	0	1	0	0	0	0	1	1	1
EEF1A1	0	0	0	0	1	0	0	0	0	1	1	1
EEF2	0	0	0	0	1	0	0	0	0	1	1	1
EEF2K	0	0	0	0	1	0	0	0	0	1	1	1
EEF2KMT	0	0	0	0	1	0	0	0	0	1	1	1
EEFSEC	0	0	0	0	1	0	0	0	0	1	1	1
EEPD1	0	0	0	0	1	0	0	0	0	1	1	1
EFCAB1	0	0	0	0	0	1	0	0	0	1	1	1
EFCAB5	0	0	0	0	1	0	0	0	0	1	1	1
EFCAB7	0	0	0	0	1	0	0	0	0	1	1	1
EFCC1	0	0	0	0	1	0	0	0	0	1	1	1
EFEMP1	0	0	0	0	1	0	0	0	0	1	1	1
EFEMP2	0	0	0	0	1	0	0	0	0	1	1	1
EFHC1	0	0	0	0	1	0	0	0	0	1	1	1
EFNA3	0	0	0	0	1	0	0	0	0	1	1	1
EFR3A	0	0	0	0	1	0	0	0	0	1	1	1
EFR3B	0	0	0	0	0	0	0	1	0	1	1	1
EFS	0	0	0	0	1	0	0	0	0	1	1	1
EGLN3	0	0	0	0	1	0	0	0	0	1	1	1
EHD4	0	0	0	0	1	0	0	0	0	1	1	1
EID2B	0	0	0	0	1	0	0	0	0	1	1	1
EIF2A	0	0	0	0	1	0	0	0	0	1	1	1
EIF2AK4	0	0	0	0	1	0	0	0	0	1	1	1
EIF2S2	0	0	0	0	0	0	0	1	0	1	1	1
EIF3B	0	0	0	0	1	0	0	0	0	1	1	1
EIF3D	0	0	0	0	0	0	0	1	0	1	1	1
EIF4B	0	0	0	0	1	0	0	0	0	1	1	1
EIF5A	0	0	0	0	0	0	0	1	0	1	1	1
EIF5B	0	0	0	0	1	0	0	0	0	1	1	1
ELF1	0	0	0	0	1	0	0	0	0	1	1	1
ELFN2	0	0	0	0	1	0	0	0	0	1	1	1
ELL	0	0	0	0	1	0	0	0	0	1	1	1
ELOB	0	0	0	0	0	0	0	1	0	1	1	1
ELOVL4	0	0	0	0	1	0	0	0	0	1	1	1
EMILIN1	0	0	0	0	1	0	0	0	0	1	1	1
EMILIN2	0	0	0	0	0	0	0	1	0	1	1	1
EML6	1	0	0	0	0	0	0	0	0	1	1	1
EMP3	0	0	0	0	1	0	0	0	0	1	1	1
EMX1	0	0	0	0	1	0	0	0	0	1	1	1
EN1	0	0	0	0	1	0	0	0	0	1	1	1
ENDOV	0	0	0	0	1	0	0	0	0	1	1	1
ENKD1	1	0	0	0	0	0	0	0	0	1	1	1
ENPP1	0	0	0	0	1	0	0	0	0	1	1	1
ENPP3	0	0	0	0	1	0	0	0	0	1	1	1
ENST00000366188	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000430266	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000447206	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000509369	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000528511	0	0	0	0	1	0	0	0	0	1	1	1
ENST00000584252	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000605962	0	0	0	0	0	0	0	1	0	1	1	1
ENST00000611339	0	0	0	0	1	0	0	0	0	1	1	1
ENST00000612919	0	0	0	0	1	0	0	0	0	1	1	1
ENST00000615923	0	0	0	0	0	0	1	0	0	1	1	1
ENST00000618686	0	0	0	0	1	0	0	0	0	1	1	1
ENST00000619363	0	0	0	0	1	0	0	0	0	1	1	1
ENTPD2	0	0	0	0	1	0	0	0	0	1	1	1
ENTPD7	0	0	0	0	1	0	0	0	0	1	1	1
ENTPD8	0	0	0	0	1	0	0	0	0	1	1	1
EP400	0	0	0	1	0	0	0	0	0	1	1	1
EPB41L1	0	0	0	0	1	0	0	0	0	1	1	1
EPB41L5	0	0	0	0	1	0	0	0	0	1	1	1
EPHA5	0	0	0	0	0	0	0	1	0	1	1	1
EPHB2	0	0	0	0	1	0	0	0	0	1	1	1
EPN2	0	0	0	0	1	0	0	0	0	1	1	1
EPN3	0	0	0	0	1	0	0	0	0	1	1	1
EPRS1	0	0	0	0	1	0	0	0	0	1	1	1
EPS15L1	0	0	0	0	0	1	0	0	0	1	1	1
EPS8	0	0	0	0	0	0	0	1	0	1	1	1
EPSTI1	0	0	0	0	1	0	0	0	0	1	1	1
ERAP1	0	0	0	0	1	0	0	0	0	1	1	1
ERBB2	0	0	0	0	1	0	0	0	0	1	1	1
ERC2	0	0	0	0	1	0	0	0	0	1	1	1
ERCC6	1	0	0	0	0	0	0	0	0	1	1	1
ERGIC3	0	0	0	0	1	0	0	0	0	1	1	1
ERI2	0	0	0	0	1	0	0	0	0	1	1	1
ERICH1	0	0	0	0	1	0	0	0	0	1	1	1
ERICH4	0	0	0	0	1	0	0	0	0	1	1	1
ERLEC1	1	0	0	0	0	0	0	0	0	1	1	1
ERLIN1	0	0	0	0	1	0	0	0	0	1	1	1
ERMAP	0	0	0	0	1	0	0	0	0	1	1	1
ERO1B	0	0	0	0	1	0	0	0	0	1	1	1
ERVW-1	0	0	0	0	1	0	0	0	0	1	1	1
ESCO1	0	0	0	0	1	0	0	0	0	1	1	1
ESCO2	0	0	0	0	1	0	0	0	0	1	1	1
ESD	0	0	0	0	1	0	0	0	0	1	1	1
ESPN	0	0	0	0	1	0	0	0	0	1	1	1
ESYT3	0	0	0	0	1	0	0	0	0	1	1	1
ETFB	0	0	0	0	1	0	0	0	0	1	1	1
ETFBKMT	0	0	0	0	1	0	0	0	0	1	1	1
ETFDH	0	0	0	0	1	0	0	0	0	1	1	1
ETNK2	0	0	0	0	1	0	0	0	0	1	1	1
ETV6	0	0	0	0	1	0	0	0	0	1	1	1
ETV7	0	0	0	0	0	1	0	0	0	1	1	1
EVI5	0	0	0	0	1	0	0	0	0	1	1	1
EVPL	0	0	0	0	1	0	0	0	0	1	1	1
EXOC3L1	0	0	0	0	1	0	0	0	0	1	1	1
EXOC6	0	0	0	0	1	0	0	0	0	1	1	1
EXOC6B	0	0	0	0	1	0	0	0	0	1	1	1
EXOSC2	0	0	0	0	1	0	0	0	0	1	1	1
EXOSC7	0	0	0	0	1	0	0	0	0	1	1	1
EYA2	0	0	0	0	1	0	0	0	0	1	1	1
EYA4	0	0	0	0	1	0	0	0	0	1	1	1
EYS	0	0	0	0	1	0	0	0	0	1	1	1
EZH2	0	0	0	0	1	0	0	0	0	1	1	1
F2RL1	0	0	0	0	1	0	0	0	0	1	1	1
F2RL2	0	0	0	0	1	0	0	0	0	1	1	1
F3	0	0	0	0	1	0	0	0	0	1	1	1
FAAP20	0	0	0	0	1	0	0	0	0	1	1	1
FABP6	1	0	0	0	0	0	0	0	0	1	1	1
FAIM	0	0	0	0	1	0	0	0	0	1	1	1
FAM104B	0	0	0	0	1	0	0	0	0	1	1	1
FAM110B	0	0	0	0	1	0	0	0	0	1	1	1
FAM114A1	0	0	0	0	1	0	0	0	0	1	1	1
FAM114A2	0	0	0	0	1	0	0	0	0	1	1	1
FAM120AOS	0	0	0	0	1	0	0	0	0	1	1	1
FAM124A	0	0	0	0	1	0	0	0	0	1	1	1
FAM13A	0	0	0	0	1	0	0	0	0	1	1	1
FAM166C	0	0	0	0	1	0	0	0	0	1	1	1
FAM169A	0	0	0	0	1	0	0	0	0	1	1	1
FAM171B	0	0	0	1	0	0	0	0	0	1	1	1
FAM172A	0	0	0	0	0	1	0	0	0	1	1	1
FAM180B	0	0	0	0	1	0	0	0	0	1	1	1
FAM186B	0	0	0	0	0	1	0	0	0	1	1	1
FAM187B	0	0	0	0	1	0	0	0	0	1	1	1
FAM189A2	0	0	0	0	1	0	0	0	0	1	1	1
FAM193A	0	0	0	0	1	0	0	0	0	1	1	1
FAM193B	0	0	0	0	1	0	0	0	0	1	1	1
FAM209A	0	0	0	0	1	0	0	0	0	1	1	1
FAM219B	0	0	0	0	1	0	0	0	0	1	1	1
FAM241A	0	0	0	0	1	0	0	0	0	1	1	1
FAM24B	0	0	0	0	1	0	0	0	0	1	1	1
FAM3C	0	0	0	0	1	0	0	0	0	1	1	1
FAM43A	0	0	0	0	1	0	0	0	0	1	1	1
FAM47E	0	0	0	0	1	0	0	0	0	1	1	1
FAM53B	0	0	0	0	1	0	0	0	0	1	1	1
FAM71D	0	1	0	0	0	0	0	0	0	1	1	1
FAM71F2	0	0	0	0	1	0	0	0	0	1	1	1
FAM83G	0	0	0	1	0	0	0	0	0	1	1	1
FAM86B2	0	0	0	0	1	0	0	0	0	1	1	1
FAM89A	0	0	0	0	1	0	0	0	0	1	1	1
FAM91A1	0	0	0	0	1	0	0	0	0	1	1	1
FANCA	0	0	0	0	1	0	0	0	0	1	1	1
FANCD2	0	0	0	0	1	0	0	0	0	1	1	1
FANCG	0	0	0	0	1	0	0	0	0	1	1	1
FANCI	0	0	0	0	1	0	0	0	0	1	1	1
FAP	0	0	0	0	1	0	0	0	0	1	1	1
FARS2	0	0	0	0	1	0	0	0	0	1	1	1
FARSB	0	0	0	0	1	0	0	0	0	1	1	1
FASTKD3	0	0	0	0	1	0	0	0	0	1	1	1
FASTKD5	0	0	0	0	1	0	0	0	0	1	1	1
FAXDC2	0	0	0	0	1	0	0	0	0	1	1	1
FBL	0	0	0	0	1	0	0	0	0	1	1	1
FBLIM1	0	0	0	0	1	0	0	0	0	1	1	1
FBP1	0	0	0	0	1	0	0	0	0	1	1	1
FBRSL1	0	0	0	0	1	0	0	0	0	1	1	1
FBXL5	0	0	0	0	1	0	0	0	0	1	1	1
FBXL6	0	0	0	0	1	0	0	0	0	1	1	1
FBXO16	0	0	0	0	1	0	0	0	0	1	1	1
FBXO21	0	0	0	0	1	0	0	0	0	1	1	1
FBXO30	0	0	0	0	1	0	0	0	0	1	1	1
FBXO33	0	0	0	0	1	0	0	0	0	1	1	1
FBXO42	0	0	0	0	1	0	0	0	0	1	1	1
FBXO43	1	0	0	0	0	0	0	0	0	1	1	1
FBXO7	0	0	0	0	1	0	0	0	0	1	1	1
FCGR1A	0	0	0	0	1	0	0	0	0	1	1	1
FCMR	0	0	0	0	0	1	0	0	0	1	1	1
FCRLA	0	0	0	0	1	0	0	0	0	1	1	1
FDPS	0	0	0	0	1	0	0	0	0	1	1	1
FECH	0	0	0	0	1	0	0	0	0	1	1	1
FER1L5	0	0	0	0	1	0	0	0	0	1	1	1
FERMT3	1	0	0	0	0	0	0	0	0	1	1	1
FGD2	1	0	0	0	0	0	0	0	0	1	1	1
FGD6	0	0	0	0	1	0	0	0	0	1	1	1
FGF18	0	0	0	0	1	0	0	0	0	1	1	1
FGF2	0	0	0	0	1	0	0	0	0	1	1	1
FGFBP2	0	0	0	0	1	0	0	0	0	1	1	1
FHAD1	1	0	0	0	0	0	0	0	0	1	1	1
FHDC1	0	0	0	0	0	1	0	0	0	1	1	1
FHIP1A	0	0	0	0	1	0	0	0	0	1	1	1
FIG4	0	0	0	0	1	0	0	0	0	1	1	1
FIGN	0	0	0	0	1	0	0	0	0	1	1	1
FIGNL1	0	0	0	0	1	0	0	0	0	1	1	1
FITM1	0	0	0	0	1	0	0	0	0	1	1	1
FIZ1	0	0	0	0	1	0	0	0	0	1	1	1
FJX1	0	0	0	0	1	0	0	0	0	1	1	1
FKBP2	0	0	0	0	1	0	0	0	0	1	1	1
FKBP3	0	0	0	0	0	0	0	1	0	1	1	1
FKTN	0	0	0	0	1	0	0	0	0	1	1	1
FLNA	0	0	0	0	0	0	0	1	0	1	1	1
FLYWCH1	0	0	0	0	1	0	0	0	0	1	1	1
FMC1	0	0	0	0	1	0	0	0	0	1	1	1
FMN2	0	0	0	0	1	0	0	0	0	1	1	1
FMNL1	0	0	0	0	1	0	0	0	0	1	1	1
FMNL2	0	0	0	0	1	0	0	0	0	1	1	1
FMO4	0	0	0	0	1	0	0	0	0	1	1	1
FMO5	0	0	0	0	1	0	0	0	0	1	1	1
FN3KRP	0	0	0	0	1	0	0	0	0	1	1	1
FNBP1	0	0	0	0	1	0	0	0	0	1	1	1
FNBP4	0	0	0	0	1	0	0	0	0	1	1	1
FNDC10	0	0	0	0	1	0	0	0	0	1	1	1
FNDC11	0	0	0	0	1	0	0	0	0	1	1	1
FNDC3B	0	0	0	0	1	0	0	0	0	1	1	1
FNDC7	0	0	0	0	1	0	0	0	0	1	1	1
FNIP2	0	0	0	0	1	0	0	0	0	1	1	1
FOSB	0	0	0	0	0	0	0	1	0	1	1	1
FOXD4L1	0	0	0	0	1	0	0	0	0	1	1	1
FOXJ1	0	0	0	0	1	0	0	0	0	1	1	1
FOXN2	0	0	0	0	0	0	0	1	0	1	1	1
FOXO6	0	0	0	0	1	0	0	0	0	1	1	1
FOXP1	0	0	0	0	0	0	0	0	1	1	1	1
FOXP3	0	0	0	0	1	0	0	0	0	1	1	1
FOXRED1	0	0	0	0	1	0	0	0	0	1	1	1
FPGS	0	0	0	0	1	0	0	0	0	1	1	1
FPGT	0	0	0	0	1	0	0	0	0	1	1	1
FREM1	0	0	0	0	0	1	0	0	0	1	1	1
FREM2	0	0	0	0	1	0	0	0	0	1	1	1
FRK	0	0	0	0	1	0	0	0	0	1	1	1
FRMD3	0	0	0	0	1	0	0	0	0	1	1	1
FSCN2	0	0	0	0	1	0	0	0	0	1	1	1
FSTL5	0	0	0	0	0	1	0	0	0	1	1	1
FUCA1	0	0	0	0	1	0	0	0	0	1	1	1
FUT11	0	0	0	0	0	0	0	1	0	1	1	1
FUT6	0	0	0	0	1	0	0	0	0	1	1	1
FYB1	0	0	0	0	1	0	0	0	0	1	1	1
FYN	0	0	0	0	1	0	0	0	0	1	1	1
FYTTD1	0	0	0	0	1	0	0	0	0	1	1	1
FZD1	0	0	1	0	0	0	0	0	0	1	1	1
FZD6	0	0	0	0	1	0	0	0	0	1	1	1
GAA	0	0	0	0	1	0	0	0	0	1	1	1
GABARAP	0	0	0	0	0	0	0	1	0	1	1	1
GABBR2	0	0	0	0	1	0	0	0	0	1	1	1
GABRE	0	0	0	0	1	0	0	0	0	1	1	1
GAL3ST4	0	0	0	0	1	0	0	0	0	1	1	1
GALC	0	0	0	0	1	0	0	0	0	1	1	1
GALK2	0	0	0	0	1	0	0	0	0	1	1	1
GALNS	0	0	0	0	1	0	0	0	0	1	1	1
GALNT15	0	0	0	0	1	0	0	0	0	1	1	1
GALNTL6	0	0	0	0	1	0	0	0	0	1	1	1
GALR2	0	0	0	0	0	1	0	0	0	1	1	1
GARS1	0	0	0	0	1	0	0	0	0	1	1	1
GARS1-DT	0	0	0	0	0	0	0	1	0	1	1	1
GATA2	0	0	0	0	1	0	0	0	0	1	1	1
GATA3	0	0	0	0	1	0	0	0	0	1	1	1
GATAD1	0	0	0	0	1	0	0	0	0	1	1	1
GATAD2B	0	0	0	0	0	0	0	1	0	1	1	1
GATB	0	0	0	0	1	0	0	0	0	1	1	1
GATD3A	0	0	0	0	1	0	0	0	0	1	1	1
GATM	0	0	0	0	1	0	0	0	0	1	1	1
GBGT1	0	0	0	0	1	0	0	0	0	1	1	1
GCAT	0	0	0	0	1	0	0	0	0	1	1	1
GCC2	0	0	0	0	1	0	0	0	0	1	1	1
GCDH	0	0	0	0	1	0	0	0	0	1	1	1
GCNA	0	0	0	0	1	0	0	0	0	1	1	1
GCNT3	0	0	0	0	0	1	0	0	0	1	1	1
GCSH	0	0	0	0	1	0	0	0	0	1	1	1
GDF1	0	0	0	0	1	0	0	0	0	1	1	1
GDPD2	0	0	0	0	0	1	0	0	0	1	1	1
GDPD5	0	0	0	0	1	0	0	0	0	1	1	1
GEM	0	0	0	0	0	0	0	0	1	1	1	1
GEMIN5	0	0	0	0	1	0	0	0	0	1	1	1
GET4	0	0	0	0	1	0	0	0	0	1	1	1
GFM1	0	0	0	0	1	0	0	0	0	1	1	1
GFPT2	0	0	0	0	1	0	0	0	0	1	1	1
GFRA2	0	0	0	0	1	0	0	0	0	1	1	1
GGA2	0	0	0	0	1	0	0	0	0	1	1	1
GGCX	0	0	0	0	1	0	0	0	0	1	1	1
GHRL	0	0	0	0	0	1	0	0	0	1	1	1
GIMAP2	1	0	0	0	0	0	0	0	0	1	1	1
GINS1	0	0	0	0	1	0	0	0	0	1	1	1
GIPC3	0	0	0	0	1	0	0	0	0	1	1	1
GIPR	0	0	0	0	0	0	0	1	0	1	1	1
GIT1	0	0	0	0	0	0	0	1	0	1	1	1
GJA3	0	0	0	0	1	0	0	0	0	1	1	1
GJA9	0	0	0	0	1	0	0	0	0	1	1	1
GJC1	0	0	0	0	1	0	0	0	0	1	1	1
GJD3	0	0	0	0	1	0	0	0	0	1	1	1
GLB1L2	0	0	0	0	1	0	0	0	0	1	1	1
GLCE	0	0	0	0	1	0	0	0	0	1	1	1
GLI4	0	0	0	0	1	0	0	0	0	1	1	1
GLIPR1L2	0	0	0	0	1	0	0	0	0	1	1	1
GLRA1	0	0	0	0	1	0	0	0	0	1	1	1
GLS	0	0	0	0	0	0	0	1	0	1	1	1
GLT8D2	0	0	0	0	1	0	0	0	0	1	1	1
GLUD1	0	0	0	0	0	0	0	1	0	1	1	1
GMFG	1	0	0	0	0	0	0	0	0	1	1	1
GMPPB	0	0	0	0	1	0	0	0	0	1	1	1
GMPR	0	0	0	0	1	0	0	0	0	1	1	1
GMPR2	0	0	0	0	1	0	0	0	0	1	1	1
GNAZ	0	0	0	0	1	0	0	0	0	1	1	1
GNG4	0	0	0	0	1	0	0	0	0	1	1	1
GNMT	0	0	0	0	1	0	0	0	0	1	1	1
GOLGA3	0	0	0	0	1	0	0	0	0	1	1	1
GOLGA5	0	0	0	0	1	0	0	0	0	1	1	1
GOLGA8B	0	0	0	0	1	0	0	0	0	1	1	1
GOLIM4	0	0	0	0	1	0	0	0	0	1	1	1
GOPC	0	0	0	0	0	0	0	1	0	1	1	1
GORAB	0	0	0	0	1	0	0	0	0	1	1	1
GOT2	0	0	0	0	1	0	0	0	0	1	1	1
GPATCH1	0	0	0	0	1	0	0	0	0	1	1	1
GPATCH4	0	1	0	0	0	0	0	0	0	1	1	1
GPATCH8	0	0	0	0	1	0	0	0	0	1	1	1
GPC2	0	0	0	0	1	0	0	0	0	1	1	1
GPCPD1	0	0	0	0	1	0	0	0	0	1	1	1
GPD2	0	0	0	0	1	0	0	0	0	1	1	1
GPHN	0	0	0	0	1	0	0	0	0	1	1	1
GPM6A	1	0	0	0	0	0	0	0	0	1	1	1
GPN1	0	0	0	0	0	0	0	1	0	1	1	1
GPR108	0	0	0	0	1	0	0	0	0	1	1	1
GPR137	0	0	0	0	1	0	0	0	0	1	1	1
GPR153	0	0	0	0	1	0	0	0	0	1	1	1
GPR19	0	0	0	0	1	0	0	0	0	1	1	1
GPR21	0	0	0	0	1	0	0	0	0	1	1	1
GPR22	0	0	0	0	1	0	0	0	0	1	1	1
GPR35	0	0	0	0	1	0	0	0	0	1	1	1
GPR45	0	0	0	0	1	0	0	0	0	1	1	1
GPR82	0	0	0	0	1	0	0	0	0	1	1	1
GPR83	0	0	0	0	1	0	0	0	0	1	1	1
GPRASP2	0	0	0	0	1	0	0	0	0	1	1	1
GPSM1	0	0	0	0	1	0	0	0	0	1	1	1
GPX1	0	0	1	0	0	0	0	0	0	1	1	1
GPX2	0	0	0	0	1	0	0	0	0	1	1	1
GPX8	0	0	0	0	1	0	0	0	0	1	1	1
GRAMD1C	1	0	0	0	0	0	0	0	0	1	1	1
GRB10	0	0	0	0	1	0	0	0	0	1	1	1
GREB1	0	0	0	0	1	0	0	0	0	1	1	1
GRIK2	0	0	0	0	1	0	0	0	0	1	1	1
GRIN1	0	0	0	0	1	0	0	0	0	1	1	1
GRINA	0	0	0	0	1	0	0	0	0	1	1	1
GRIP1	0	0	0	0	1	0	0	0	0	1	1	1
GRIPAP1	0	0	0	0	1	0	0	0	0	1	1	1
GRM2	0	0	0	0	1	0	0	0	0	1	1	1
GRSF1	0	0	0	0	1	0	0	0	0	1	1	1
GSE1	0	0	1	0	0	0	0	0	0	1	1	1
GSPT1	0	0	0	0	1	0	0	0	0	1	1	1
GSPT2	0	0	0	0	1	0	0	0	0	1	1	1
GTDC1	0	0	0	0	0	0	0	1	0	1	1	1
GTF2IRD1	0	0	0	0	1	0	0	0	0	1	1	1
GTF2IRD2	0	0	0	0	1	0	0	0	0	1	1	1
GTF2IRD2B	0	0	0	0	1	0	0	0	0	1	1	1
GTF3C1	0	0	0	0	1	0	0	0	0	1	1	1
GTPBP2	0	0	0	0	0	0	0	1	0	1	1	1
GTPBP4	0	0	0	0	1	0	0	0	0	1	1	1
GTPBP6	0	0	0	0	1	0	0	0	0	1	1	1
GTSE1	0	0	0	0	1	0	0	0	0	1	1	1
GUF1	0	0	0	0	1	0	0	0	0	1	1	1
GULP1	0	0	0	0	1	0	0	0	0	1	1	1
GZF1	0	0	0	0	1	0	0	0	0	1	1	1
GZMB	0	0	0	0	1	0	0	0	0	1	1	1
H1-1	0	0	0	0	1	0	0	0	0	1	1	1
H2AC19	0	0	0	0	1	0	0	0	0	1	1	1
H2BC13	0	0	0	0	1	0	0	0	0	1	1	1
H2BC6	0	0	0	0	1	0	0	0	0	1	1	1
H2BS1	0	0	0	0	1	0	0	0	0	1	1	1
H3C15	0	0	0	0	1	0	0	0	0	1	1	1
H4C12	0	0	0	0	1	0	0	0	0	1	1	1
H6PD	0	0	0	0	1	0	0	0	0	1	1	1
HACD4	0	0	0	0	1	0	0	0	0	1	1	1
HADH	0	0	0	0	1	0	0	0	0	1	1	1
HADHB	0	0	0	1	0	0	0	0	0	1	1	1
HAPLN3	0	0	0	0	1	0	0	0	0	1	1	1
HAT1	0	0	0	0	1	0	0	0	0	1	1	1
HAUS5	0	0	0	0	1	0	0	0	0	1	1	1
HAUS8	0	0	0	0	1	0	0	0	0	1	1	1
HAVCR2	0	0	0	0	1	0	0	0	0	1	1	1
HCCS	0	0	0	0	1	0	0	0	0	1	1	1
HCFC1	0	0	0	0	0	0	0	1	0	1	1	1
HCFC1R1	0	0	0	0	1	0	0	0	0	1	1	1
HCRTR1	0	0	0	0	1	0	0	0	0	1	1	1
HCST	0	0	0	0	1	0	0	0	0	1	1	1
HDAC2	0	0	0	0	1	0	0	0	0	1	1	1
HDGF	0	0	0	0	1	0	0	0	0	1	1	1
HDX	0	0	0	0	1	0	0	0	0	1	1	1
HEATR3	0	0	0	0	1	0	0	0	0	1	1	1
HEATR5B	0	0	0	0	1	0	0	0	0	1	1	1
HEBP1	0	0	0	0	0	0	0	1	0	1	1	1
HECTD1	0	0	0	0	1	0	0	0	0	1	1	1
HECTD2	0	0	0	0	1	0	0	0	0	1	1	1
HECW1	0	0	0	0	1	0	0	0	0	1	1	1
HECW2	0	0	0	0	1	0	0	0	0	1	1	1
HELQ	0	0	0	0	1	0	0	0	0	1	1	1
HERC4	0	0	0	0	0	0	0	1	0	1	1	1
HERC6	0	0	0	0	1	0	0	0	0	1	1	1
HERPUD2	0	0	0	0	1	0	0	0	0	1	1	1
HEXA	0	0	0	0	1	0	0	0	0	1	1	1
HEY2	0	0	0	0	1	0	0	0	0	1	1	1
HEYL	0	0	0	0	1	0	0	0	0	1	1	1
HGS	0	0	0	0	1	0	0	0	0	1	1	1
HHIPL1	0	0	0	0	1	0	0	0	0	1	1	1
HIF1AN	0	0	0	0	1	0	0	0	0	1	1	1
HINT3	0	0	0	0	1	0	0	0	0	1	1	1
HIP1R	0	0	0	0	0	0	0	1	0	1	1	1
HIRA	0	0	0	0	0	1	0	0	0	1	1	1
HKDC1	0	0	0	0	1	0	0	0	0	1	1	1
HLA-B	0	0	0	0	1	0	0	0	0	1	1	1
HLA-DRB5	0	0	0	0	1	0	0	0	0	1	1	1
HLA-F	0	0	0	0	1	0	0	0	0	1	1	1
HLCS	0	0	0	0	1	0	0	0	0	1	1	1
HLTF	0	0	0	0	1	0	0	0	0	1	1	1
HMGXB3	0	0	0	0	1	0	0	0	0	1	1	1
HMGXB4	0	0	0	0	1	0	0	0	0	1	1	1
HNF1A	0	0	0	0	1	0	0	0	0	1	1	1
HNRNPCL2	0	0	0	0	1	0	0	0	0	1	1	1
HNRNPH3	0	0	0	0	1	0	0	0	0	1	1	1
HNRNPK	0	0	0	0	1	0	0	0	0	1	1	1
HNRNPM	0	0	0	0	0	0	0	1	0	1	1	1
HOMER3	0	0	0	0	1	0	0	0	0	1	1	1
HOOK2	0	0	0	0	1	0	0	0	0	1	1	1
HOXA11	1	0	0	0	0	0	0	0	0	1	1	1
HOXC6	0	0	0	0	1	0	0	0	0	1	1	1
HOXD1	0	0	0	0	1	0	0	0	0	1	1	1
HOXD4	0	0	0	0	1	0	0	0	0	1	1	1
HPD	0	0	0	0	1	0	0	0	0	1	1	1
HPN	0	0	0	0	1	0	0	0	0	1	1	1
HPS3	0	0	0	0	1	0	0	0	0	1	1	1
HRH1	0	0	0	0	1	0	0	0	0	1	1	1
HRH2	0	0	0	0	1	0	0	0	0	1	1	1
HRH3	0	0	0	0	1	0	0	0	0	1	1	1
HROB	0	0	0	0	1	0	0	0	0	1	1	1
HS1BP3	0	0	0	0	1	0	0	0	0	1	1	1
HS3ST1	0	0	0	0	0	1	0	0	0	1	1	1
HSBP1L1	0	0	0	0	1	0	0	0	0	1	1	1
HSD11B2	1	0	0	0	0	0	0	0	0	1	1	1
HSD3B7	0	0	0	0	1	0	0	0	0	1	1	1
HSF2BP	0	0	0	0	1	0	0	0	0	1	1	1
HSF4	0	0	0	0	1	0	0	0	0	1	1	1
HSP90AB1	0	0	0	0	0	0	0	1	0	1	1	1
HSP90B1	0	0	0	0	1	0	0	0	0	1	1	1
HSPA4L	0	0	0	0	1	0	0	0	0	1	1	1
